man_fsetid,fsetid,type,start,stop,feature_type,n_pm_probes,P_SKMel29_AdDNp73beta_1.CEL,P_SKMel29_AdDNp73beta_2.CEL,P_SKMel29_AdDNp73beta_3.CEL,P_SKMel29_AdGFP_1.CEL,P_SKMel29_AdGFP_2.CEL,P_SKMel29_AdGFP_3.CEL,P_SKMel29_AdTAp73alpha_1.CEL,P_SKMel29_AdTAp73alpha_2.CEL,P_SKMel29_AdTAp73alpha_3.CEL,log2_P_SKMel29_AdDNp73beta_1.CEL,log2_P_SKMel29_AdDNp73beta_2.CEL,log2_P_SKMel29_AdDNp73beta_3.CEL,log2_P_SKMel29_AdGFP_1.CEL,log2_P_SKMel29_AdGFP_2.CEL,log2_P_SKMel29_AdGFP_3.CEL,log2_P_SKMel29_AdTAp73alpha_1.CEL,log2_P_SKMel29_AdTAp73alpha_2.CEL,log2_P_SKMel29_AdTAp73alpha_3.CEL,GFP_mean_log2,GFP_sd_log2,DNp73beta_mean_log2,DNp73beta_sd_log2,TAp73alpha_mean_log2,TAp73alpha_sd_log2,log2FC_TAp73alpha_vs_GFP,log2FC_DNp73beta_vs_GFP,log2FC_TAp73alpha_vs_DNp73beta,midpoint
PSR1600155096.hg.1,24336477,2,31185023.0,31185079.0,probeset_region,6,1478.9443359375,1610.9444580078125,1631.22216796875,1414.77783203125,1327.611083984375,1645.333251953125,1710.77783203125,1473.388916015625,1568.611083984375,10.53132719850472,10.654586319137659,10.672621726047556,10.467379175948846,10.375703139975325,10.68504068134316,10.741279754259965,10.52590141506416,10.616191419120376,10.509374332422444,0.1588871407644614,10.619511747896643,0.07690061793766068,10.627790862814834,0.10815668064988627,0.11841653039238942,0.11013741547419897,0.008279114918190444,31185051.0
PSR1600155097.hg.1,24336478,2,31185080.0,31185179.0,probeset_region,6,1745.4444580078125,2310.0556640625,2207.388916015625,1689.9444580078125,1597.388916015625,2226.83349609375,1675.22216796875,1609.611083984375,1755.27783203125,10.770205046243499,11.17433629362375,11.10877854998381,10.723613557377055,10.642402768610301,11.121425697171187,10.71099766244922,10.653392451614835,10.778305372808635,10.829147341052847,0.2563567361011967,11.01777329661702,0.21689163972487452,10.714231828957564,0.06251923180146186,-0.11491551209528339,0.1886259555641736,-0.303541467659457,31185129.5
PSR1600155098.hg.1,24336479,2,31185180.0,31185498.0,probeset_region,6,121.22222900390625,126.94444274902344,129.8333282470703,92.83333587646484,106.94444274902344,127.8888931274414,94.88888549804688,83.66667175292969,83.33333587646484,6.933362887019814,6.999373675233052,7.03158628697177,6.552028650459924,6.7541451614834545,7.0099841360161115,6.583291696719772,6.403722272719429,6.398031117478646,6.772052649319829,0.22950232085582117,6.988107616408212,0.05007147027613672,6.461681695639282,0.10535578571721221,-0.3103709536805477,0.21605496708838245,-0.5264259207689301,31185339.0
PSR1600155099.hg.1,24336480,2,31185499.0,31185556.0,probeset_region,6,128.72222900390625,248.0,227.22222900390625,170.0,177.72222900390625,203.16665649414062,185.22222900390625,140.11111450195312,131.55555725097656,7.019281908576652,7.960001932068081,7.834295507745949,7.417852514885898,7.481575273954048,7.673603461287047,7.540881484795891,7.1406878148845845,7.050453344705371,7.524343750042331,0.13313148972521976,7.6045264494635605,0.5107190086117909,7.244007548128615,0.2610290512689632,-0.2803362019137161,0.08018269942122913,-0.36051890133494524,31185527.5
PSR1600155100.hg.1,24336481,2,31185557.0,31186757.0,probeset_region,6,139.61111450195312,160.1666717529297,179.94444274902344,137.38888549804688,153.61111450195312,166.94444274902344,109.55555725097656,83.05555725097656,109.0,7.135566825459014,7.332409624285734,7.499402989435765,7.112584269449219,7.272500223529653,7.391840247621201,6.7886277361131,6.393271299873935,6.78135971352466,7.258974913533358,0.14011843506144897,7.322459813060171,0.1821220404341485,6.654419583170565,0.22619024169859592,-0.6045553303627926,0.06348489952681291,-0.6680402298896055,31186157.0
PSR1600155101.hg.1,24336482,2,31186758.0,31186801.0,probeset_region,6,88.66666412353516,130.88888549804688,113.22222137451172,78.83332824707031,83.83332824707031,98.0,46.666664123535156,54.88888931274414,65.44444274902344,6.486499820917662,7.043179181108138,6.835699537044475,6.31891925309945,6.406559258856386,6.6293566200796095,5.574908759085975,5.804489599304457,6.054076635943452,6.451611710678481,0.160047281344546,6.788459513023425,0.2813302195244075,5.811158331444628,0.23965353647357995,-0.6404533792338531,0.33684780234494394,-0.9773011815787971,31186779.5
PSR1600155102.hg.1,24336483,2,31186802.0,31186836.0,probeset_region,6,2330.611328125,3094.4443359375,3120.27783203125,1894.5,2027.4444580078125,3068.77783203125,2247.4443359375,1968.833251953125,2019.1666259765625,11.187111600764677,11.595930800803451,11.607921065198255,10.888362741170644,10.986158084493074,11.583918532366681,11.134711452742408,10.943857794159932,10.980258577914373,11.152813119343465,0.37653670491377805,11.463654488922126,0.2395681914464284,11.019609274938906,0.1013293529329801,-0.13320384440455868,0.31084136957866093,-0.4440452139832196,31186819.0
PSR1600155103.hg.1,24336484,2,31186837.0,31187245.0,probeset_region,6,136.5,175.66665649414062,147.72222900390625,140.0,159.1666717529297,221.94444274902344,113.66667175292969,131.22222900390625,113.66667175292969,7.103287808412022,7.464885965658538,7.216476487984879,7.139551352398794,7.3234301658669105,7.80054042836645,6.841302317974485,7.046820930748888,6.841302317974485,7.421173982210718,0.34116276154092917,7.261550087351812,0.18496493951810755,6.909808522232619,0.11865622640878021,-0.5113654599780988,-0.15962389485890593,-0.35174156511919286,31187041.0
PSR1600155104.hg.1,24336485,2,31187246.0,31188151.0,probeset_region,6,206.44444274902344,271.27777099609375,263.8888854980469,163.5,178.94444274902344,345.6111145019531,142.61111450195312,163.5555419921875,147.72222900390625,7.696581198992899,8.088935394033912,8.049243500551913,7.361943773735241,7.491407737759926,8.437174106764898,7.16602359782386,7.362430804933475,7.216476487984879,7.7635085394200205,0.5869916540844655,7.944920031192908,0.21598146514433808,7.248310296914071,0.10199995732526108,-0.5151982425059494,0.18141149177288707,-0.6966097342788364,31187698.5
PSR1600155105.hg.1,24336486,2,31188152.0,31188324.0,probeset_region,6,157.83334350585938,193.0,214.72222900390625,129.44444274902344,167.77777099609375,287.83331298828125,128.0,92.5,129.8333282470703,7.311369995586597,7.599912842187128,7.7530310358203325,7.02729167291665,7.398981095090634,8.174093336817409,7.011227255423254,6.546894459887636,7.03158628697177,7.533455368274898,0.585107692388943,7.554771291198019,0.2242642154565971,6.863236000760886,0.27414886540517563,-0.6702193675140116,0.021315922923121455,-0.691535290437133,31188238.0
PSR1600155106.hg.1,24336487,2,31188325.0,31188357.0,probeset_region,6,3152.16650390625,3436.833251953125,3683.611083984375,2633.83349609375,2832.4443359375,3752.111083984375,2859.16650390625,2564.77783203125,3167.611083984375,11.622585638640654,11.7472838549538,11.847296633475565,11.363496080699283,11.468341145109969,11.873871276177058,11.481883420255853,11.325180539071315,11.629634878544543,11.568569500662102,0.26954591906066366,11.739055375690006,0.1125812537821901,11.478899612623904,0.15224910028308294,-0.08966988803819831,0.1704858750279037,-0.260155763066102,31188341.0
PSR1600155107.hg.1,24336488,2,31188467.0,31189119.0,probeset_region,6,70.88888549804688,144.77777099609375,153.5,84.44444274902344,94.05555725097656,166.88888549804688,67.1111068725586,68.72222137451172,63.5,6.1676968325014165,7.187626936060589,7.271463027904375,6.416914757893013,6.570699068779163,7.39136291458449,6.089818172469594,6.123546629854962,6.011227255423254,6.792992247085555,0.5238778439302645,6.875595598822127,0.6144897233418126,6.0748640192492696,0.057633588228438996,-0.718128227836285,0.08260335173657207,-0.8007315795728571,31188793.0
PSR1600155109.hg.1,24336489,2,31189123.0,31189226.0,probeset_region,6,1500.5,2489.888671875,2402.72216796875,1358.388916015625,1311.8333740234375,2265.72216796875,1394.388916015625,1502.4444580078125,1486.333251953125,10.552188759557149,11.28244482766877,11.231054437758857,10.40874254940385,10.358468104377494,11.146391855512578,10.446451563711568,10.554055855841844,10.538512218585181,10.637867503097974,0.44111182562327217,11.02189600832826,0.40758915307557847,10.513006546046197,0.058159912482429216,-0.12486095705177647,0.38402850523028675,-0.5088894622820632,31189174.5
PSR1600155110.hg.1,24336490,2,31189665.0,31189695.0,probeset_region,6,2251.27783203125,3431.5556640625,3279.77783203125,1859.5,2022.888916015625,3037.33349609375,1904.611083984375,2098.888916015625,1995.8333740234375,11.137169088177238,11.7450674006982,11.679822185291039,10.861474675125773,10.982914392524668,11.56906451748904,10.896037994434973,11.036097296100063,10.963498236622993,11.13781786171316,0.3783743646560777,11.52068622472216,0.3337338461275594,10.965211175719341,0.07004536113112014,-0.17260668599381823,0.38286836300900084,-0.5554750490028191,31189680.0
PSR1600155111.hg.1,24336491,2,31189696.0,31189794.0,probeset_region,6,409.5555419921875,603.4444580078125,685.2777709960938,397.66668701171875,412.77777099609375,651.5,333.3888854980469,318.0555419921875,365.6666564941406,8.681433599929433,9.239465967068593,9.42264881533911,8.639039247101627,8.692712332471176,9.349834091457247,8.38538308532949,8.31766378361332,8.518325267665812,8.89386189034335,0.3957943735890655,9.114516127445711,0.3860820453026036,8.407124045536207,0.10208212286472945,-0.4867378448071431,0.22065423710236054,-0.7073920819095036,31189745.0
PSR1600155112.hg.1,24336492,2,31190040.0,31190120.0,probeset_region,6,1609.5556640625,2417.9443359375,2335.22216796875,1436.111083984375,1405.388916015625,2324.0,1517.4444580078125,1555.611083984375,1779.4444580078125,10.653342808704227,11.240161855471902,11.189961761528128,10.488955866373427,10.457779890181877,11.183015000882756,10.56837842291907,10.604192819769814,10.798021715360798,10.70991691914602,0.4100113798178151,11.027822141901419,0.32527848161513984,10.656864319349893,0.12355049814501003,-0.05305259979612664,0.31790522275539956,-0.3709578225515262,31190080.0
PSR1600155114.hg.1,24336493,2,31190216.0,31190274.0,probeset_region,6,59.611114501953125,47.72222137451172,51.61111068725586,48.61111068725586,63.333335876464844,47.833335876464844,55.77777862548828,50.38888931274414,43.0,5.921510465591758,5.60650800590119,5.717295602403169,5.632591351353166,6.007494593577439,5.6097944288334425,5.827254501035211,5.6833845658607025,5.459431618637297,5.749960124588015,0.22332247302351982,5.74843802463204,0.15979369590033232,5.65669022851107,0.18535873040884604,-0.09326989607694536,-0.00152209995597552,-0.09174779612096984,31190245.0
PSR1600155116.hg.1,24336494,2,31190293.0,31190346.0,probeset_region,6,1022.3888549804688,1310.22216796875,1593.1666259765625,975.6666259765625,1068.3333740234375,1456.6666259765625,1143.9444580078125,1032.611083984375,957.2222290039062,9.999138711815311,10.356696435112214,10.638586715688431,9.931722388482571,10.062495980630969,10.509445092087873,10.161061898617284,10.013477730707832,9.904216471520666,10.167887820400471,0.3029380472683402,10.33147395420532,0.3204692927125055,10.026252033615261,0.1288983338379091,-0.14163578678521027,0.16358613380484854,-0.3052219205900588,31190319.5
PSR1600155117.hg.1,24336495,2,31190347.0,31190372.0,probeset_region,2,1480.5,1911.5,1914.5555419921875,1394.77783203125,1575.22216796875,1877.3333740234375,1621.4444580078125,1376.833251953125,1408.9444580078125,10.532842910961282,10.901244032467376,10.903547142318937,10.446853608634958,10.62225518115502,10.875237425591353,10.66395337519575,10.428185585522408,10.461422616268457,10.64811540512711,0.2153595529468042,10.779211361915864,0.21336444478419475,10.517853858995538,0.12761260332998162,-0.13026154613157104,0.13109595678875507,-0.2613575029203261,31190359.5
PSR1600155118.hg.1,24336496,2,31190373.0,31190398.0,probeset_region,2,879.888916015625,995.8333740234375,1018.77783203125,689.0,708.7222290039062,1055.611083984375,791.611083984375,681.7777709960938,676.4444580078125,9.78281629017158,9.96120856043609,9.994039166723166,9.430452551665532,9.47111068305557,10.045228733798465,9.630469332071137,9.415272279488157,9.403958858098893,9.64893065617319,0.3438057528011267,9.912688005776944,0.11366379838367595,9.483233489886063,0.1276353920111655,-0.16569716628712783,0.26375734960375397,-0.4294545158908818,31190385.5
PSR1600155119.hg.1,24336497,2,31190399.0,31190741.0,probeset_region,6,44.22222137451172,63.55555725097656,53.61111068725586,45.44444274902344,44.44444274902344,60.0,49.88888931274414,46.0,40.94444274902344,5.49895995577998,6.012469389851681,5.771122593701025,5.537434077974026,5.506031977676014,5.930737337562887,5.669278798670887,5.554588851677638,5.390407774455481,5.658067797737641,0.23666016022382086,5.760850646444229,0.25690877640807547,5.538091808268002,0.140165532024396,-0.11997598946963883,0.10278284870658805,-0.22275883817622688,31190570.0
PSR1600155120.hg.1,24336498,2,31190742.0,31190842.0,probeset_region,6,232.38888549804688,370.66668701171875,328.0555419921875,259.77777099609375,238.11111450195312,344.5555419921875,221.11111450195312,247.77777099609375,244.38888549804688,7.8665920480836915,8.537865573059708,8.362187309886119,8.0266770875627,7.901537381573214,8.432773806948566,7.795137777327107,7.958713772082407,7.938926095662337,8.120329425361492,0.27772487319788247,8.255548310343173,0.34811053345320087,7.8975925483572835,0.08927834628094768,-0.2227368770042082,0.1352188849816809,-0.3579557619858891,31190792.0
PSR1600155121.hg.1,24336499,2,31190963.0,31191102.0,probeset_region,6,1271.77783203125,1200.0,1422.833251953125,1175.888916015625,1169.72216796875,1272.666748046875,1191.611083984375,1141.388916015625,1208.111083984375,10.313764898246095,10.230020435705635,10.475564483869222,10.200762438618348,10.193183025359115,10.314772133816533,10.219907934833792,10.15783817151668,10.239731079250284,10.236239199264665,0.06811701867620505,10.339783272606985,0.12482262114868471,10.205825728533584,0.04272403872502362,-0.03041347073108014,0.10354407334232008,-0.13395754407340021,31191032.5
PSR1600155123.hg.1,24336500,2,31191399.0,31191438.0,probeset_region,6,814.3333740234375,964.6666259765625,1032.888916015625,756.2777709960938,874.72216796875,990.5,865.888916015625,796.27783203125,880.8333740234375,9.671246259805507,9.915381407758693,10.013865471357018,9.564678770479361,9.774329422078084,9.953468962228849,9.759703326727143,9.638938745918118,9.784362268255917,9.76415905159543,0.19459452876935324,9.866831046307073,0.1763939744686792,9.727668113633726,0.07782474780388662,-0.03649093796170355,0.10267199471164368,-0.13916293267334723,31191418.5
PSR1600155124.hg.1,24336501,2,31191439.0,31191558.0,probeset_region,6,358.5,533.4444580078125,494.3333435058594,365.66668701171875,453.6111145019531,482.16668701171875,333.5,316.6111145019531,365.0555419921875,8.489847960439297,9.061896213828446,8.952255929445675,8.51832538774097,8.828489145907685,8.916377178088855,8.38586240064146,8.31111758889377,8.515918756527938,8.754397237245836,0.20911364170387273,8.834666701237806,0.3036119579237379,8.404299582021055,0.10363796027034541,-0.350097655224781,0.08026946399196966,-0.43036711921675064,31191498.5
PSR1600155126.hg.1,24336502,2,31191576.0,31191602.0,probeset_region,3,142.55555725097656,106.44444274902344,83.55555725097656,102.22222137451172,127.88888549804688,77.44444274902344,91.88888549804688,124.44444274902344,130.22222900390625,7.165465370290141,6.747447055269504,6.40182767098867,6.6896097730922355,7.009984050617829,6.293599340647877,6.537434077974026,6.970904749832212,7.035868322514637,6.664397721452647,0.3588572123151365,6.771580032182771,0.3823904214015215,6.848069050106958,0.2709716422025321,0.18367132865431124,0.10718231073012419,0.07648901792418705,31191589.0
PSR1600155129.hg.1,24336503,2,31191606.0,31194871.0,probeset_region,6,71.66667175292969,95.83332824707031,91.94444274902344,60.88888931274414,57.833335876464844,115.88888549804688,88.66666412353516,67.55555725097656,78.0,6.183221925036405,6.597431776904441,6.538296702279507,5.951608525778231,5.878561934912004,6.868993945998698,6.486499820917662,6.09920171338584,6.303780748177103,6.233054802229645,0.5519491797643893,6.439650134740117,0.22403305406036056,6.296494094160202,0.19375184520283725,0.06343929193055775,0.20659533251047257,-0.14315604057991482,31193238.5
JUC1600052020.hg.1,23542198,1,,,junction,4,447.6111145019531,492.77777099609375,418.33331298828125,404.72222900390625,397.1111145019531,471.4444580078125,450.83331298828125,426.8888854980469,422.0,8.809321553930996,8.947718080132397,8.711953636162013,8.664348537907166,8.637027339056328,8.884000921507003,8.819646832155199,8.741092394921914,8.72451385311995,8.728458932823498,0.13539421944594301,8.8229977567418,0.118475723895901,8.761751026732355,0.050819831033168276,0.03329209390885701,0.09453882391830248,-0.06124673000944547,
JUC1600052021.hg.1,23542199,1,,,junction,4,572.5555419921875,520.5555419921875,479.5,526.888916015625,441.8888854980469,516.0,432.111083984375,399.5555419921875,514.9444580078125,9.16378939053499,9.0266770875627,8.90839262077375,9.0440905641046,8.790800982351197,9.014020470314934,8.758593283456296,8.645858493834211,9.011071956063592,8.949637338923578,0.1383755533395298,9.032953032957147,0.12781399813425998,8.8051745777847,0.18700957457941791,-0.1444627611388789,0.08331569403356909,-0.227778455172448,
JUC1600052022.hg.1,23542200,1,,,junction,4,907.22216796875,889.0555419921875,847.7222290039062,744.72216796875,667.611083984375,813.388916015625,710.0555419921875,698.5,721.0,9.826901440397657,9.797751556928437,9.72914865355469,9.542494418711001,9.385023461386854,9.669574115974545,9.473818445859983,9.450180247164754,9.49585502688717,9.5323639986908,0.1425455639923951,9.784600550293595,0.05018579047423599,9.47328457330397,0.02284206953413731,-0.05907942538683031,0.25223655160279534,-0.31131597698962565,
JUC1600052023.hg.1,23542201,1,,,junction,4,2186.0,2601.333251953125,2457.388916015625,2066.77783203125,2017.5,2383.22216796875,2121.22216796875,2085.22216796875,2158.9443359375,11.094737505048093,11.345590008498997,11.263497452131348,11.013865471357018,10.97906787148051,11.219302960769555,11.051359979486437,11.0266770875627,11.076778417744487,11.070745434535695,0.12982573777889575,11.234608321892813,0.1278971501103554,11.051605161597875,0.02505156496502659,-0.019140272937820058,0.16386288735711751,-0.18300316029493757,
JUC1600052024.hg.1,23542202,1,,,junction,4,1124.666748046875,1453.333251953125,1323.611083984375,932.611083984375,879.611083984375,1394.27783203125,1007.7222290039062,829.8333129882812,939.5555419921875,10.13656406758613,10.506142176926378,10.371353120135081,9.866677878834519,9.782361192928313,10.446336709214107,9.978313240068633,9.698415253236371,9.877369330536174,10.031791926992312,0.3614731777477233,10.338019788215865,0.18703028628675517,9.851365941280394,0.14174926083679965,-0.1804259857119188,0.3062278612235527,-0.48665384693547153,
JUC1600052025.hg.1,23542203,1,,,junction,4,1959.555419921875,2385.0,2474.166748046875,1660.77783203125,1698.77783203125,2321.77783203125,2041.9444580078125,1839.611083984375,1959.0555419921875,10.937046708417327,11.220378327695228,11.273310005198507,10.698511801516748,10.73113047715887,11.181635455186434,10.996434266390624,10.845969106091365,10.936678821156324,10.87042591128735,0.27000838813001404,11.14357834710369,0.18080909533174122,10.926360731212773,0.07576139089953965,0.055934819925422374,0.2731524358163391,-0.2172176158909167,
JUC1600052026.hg.1,23542204,1,,,junction,4,1193.5,1867.888916015625,1848.1666259765625,967.5555419921875,1075.77783203125,1605.77783203125,1143.6666259765625,811.72216796875,1000.8888549804688,10.222191138456333,10.867965104640769,10.852659514617343,9.919690972582714,10.072504898805619,10.649954747100848,10.160711771996692,9.666618435804493,9.968506756007255,10.21405020616306,0.3851591886734009,10.647605252571482,0.36849890317038103,9.931945654602812,0.24906744431842898,-0.2821045515602485,0.43355504640842213,-0.7156595979686706,
JUC1600052027.hg.1,23542205,1,,,junction,4,1427.72216796875,1788.9444580078125,1817.166748046875,1283.166748046875,1253.666748046875,1852.0555419921875,1340.833251953125,1319.72216796875,1271.27783203125,10.480509679147644,10.805699106006426,10.828268802977673,10.326616832107456,10.293088505583485,10.855690408852846,10.389989685315571,10.367111292465262,10.313198036357837,10.491798582181262,0.3155851443092034,10.70482586271058,0.19459100817233133,10.356766338046222,0.03942718476966044,-0.13503224413504,0.2130272805293174,-0.3480595246643574,
JUC1600052028.hg.1,23542206,1,,,junction,4,231.0,378.6111145019531,429.66668701171875,225.11111450195312,255.38888549804688,322.27777099609375,109.05555725097656,122.94444274902344,258.4444274902344,7.857980995127572,8.56837842291907,8.750427922126883,7.820888099346461,8.002189912010625,8.33663049904432,6.78208818567209,6.953549777067377,8.01928173887728,8.053236170133802,0.26163303702478036,8.392262446724509,0.4715697267434065,7.251639900538916,0.6703023670751723,-0.801596269594886,0.3390262765907064,-1.1406225461855923,
JUC1600052029.hg.1,23542207,1,,,junction,4,739.0555419921875,1532.22216796875,1396.666748046875,741.8333740234375,735.111083984375,1286.0,686.5555419921875,507.66668701171875,683.2777709960938,9.53148974044832,10.582351047153555,10.448804698127251,9.536894823917851,9.523779684617619,10.329796338220701,9.425332451546764,8.990576803816596,9.418438271451658,9.79682361558539,0.46161449719943587,10.18754849524304,0.5720738362673691,9.278115842271673,0.2490399694959592,-0.518707773313718,0.39072487965765035,-0.9094326529713683,
JUC1600052030.hg.1,23542208,1,,,junction,4,630.7777709960938,707.3333129882812,648.4444580078125,524.1666259765625,599.2777709960938,610.611083984375,770.0555419921875,683.5555419921875,683.611083984375,9.303273366748913,9.468284583753567,9.343062338106773,9.036631426515843,9.229486434005599,9.256470742098676,9.590690976336026,9.419023790287685,9.419140839820173,9.174196200873373,0.11989615748156435,9.371540096203084,0.08611278920104311,9.476285202147961,0.0990783240715448,0.30208900127458804,0.19734389532971086,0.10474510594487718,
